a,rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable
0.1,4.5,3.0,7.0,5.0,8.0,-3.6191601546277825e-18,0.3476502122487064,1.1057530863169993,-11.106152047235769,0.0,7.835401229015001,0.0,True
0.1,4.5,3.0,7.0,5.0,8.0,1.0309930859798497,-9.916940357698456e-18,0.13635577103766883,9.029855505223725,0.0,-19.208088174461846,0.0,True
0.1,4.5,3.0,7.0,5.0,8.0,-8.874731406055048e-28,8.896896743365614e-18,1.0,-8.0,0.0,-6.119999999999999,0.0,False
0.1,4.5,3.0,7.0,5.0,10.0,7.519572600118528e-22,-1.218358051935337,2.0390774399009683,-49.531678363468444,0.0,43.340404606947736,0.0,True
0.1,4.5,3.0,7.0,5.0,10.0,-9.857208975998824e-26,0.3633133993182768,1.0923976382869411,-10.993343823400345,0.0,7.5928507307982676,0.0,True
0.1,4.5,3.0,7.0,5.0,10.0,1.0838594224983877,-1.8737382363660443e-22,0.2364116889699499,12.495322593648984,0.0,-19.60106139249908,0.0,True
0.1,4.5,3.0,7.0,5.0,10.0,-2.00291564081648e-33,6.811019829474719e-24,1.0,-8.0,0.0,-6.119999999999998,0.0,False
0.1,4.5,3.0,7.0,5.0,12.0,-1.719958101709931e-22,-1.3809945916235795,2.1125018695545865,-56.60363403151859,0.0,47.685894778775676,0.0,True
0.1,4.5,3.0,7.0,5.0,12.0,-4.327601562893051e-27,0.3752257558021022,1.082130047893401,-10.91114979570735,0.0,7.411472910614034,0.0,True
0.1,4.5,3.0,7.0,5.0,12.0,1.1303077758925109,1.0753321205027455e-21,0.30796901303500135,14.992717512646424,0.0,-19.930020268293717,0.0,True
0.1,4.5,3.0,7.0,5.0,12.0,5.731502032878305e-28,1.615099678942594e-18,1.0,-8.0,0.0,-6.12,0.0,False
0.1,4.5,3.0,9.0,1.0,8.0,9.480568385828284e-20,0.2299695223744138,1.0594967288737556,-5.069763628160185,0.0,5.286517359887889,0.0,True
0.1,4.5,3.0,9.0,1.0,8.0,1.190904978734152,1.0036938466884547e-19,0.5567954161331903,14.278137813745015,0.0,-18.62659959114428,0.0,True
0.1,4.5,3.0,9.0,1.0,8.0,4.638977676932536e-30,2.1566929457594855e-20,1.0,-4.0,0.0,-4.119999999999999,0.0,False
0.1,4.5,3.0,9.0,1.0,8.0,2.335966760940569,1.460847294771934,1.6956026996542954,309.4049433539642,0.0,34.9199963484765,0.0,True
0.1,4.5,3.0,9.0,1.0,10.0,-7.5390818245022405e-22,0.2406519320771446,1.0521220171712165,-5.062573298506308,0.0,5.131547335279804,0.0,True
0.1,4.5,3.0,9.0,1.0,10.0,1.2258985336173431,8.0580047042623e-24,0.6242931963187119,15.469374308591044,0.0,-18.403861251413637,0.0,True
0.1,4.5,3.0,9.0,1.0,10.0,6.86650599366166e-29,4.077813011778895e-19,1.0,-4.0,0.0,-4.119999999999999,0.0,False
0.1,4.5,3.0,9.0,1.0,10.0,2.3793433714494134,1.5342573309862435,1.7032322821014627,294.96735843287155,0.0,34.6012036399037,0.0,True
0.1,4.5,3.0,9.0,1.0,12.0,-3.242037868526289e-25,0.2488335549512505,1.0464386035522577,-5.058757797261257,0.0,5.014121549237501,0.0,True
0.1,4.5,3.0,9.0,1.0,12.0,1.2517520440113608,1.2328045872566445e-23,0.6735660042319542,16.32839686374831,0.0,-18.203046142653715,0.0,True
0.1,4.5,3.0,9.0,1.0,12.0,3.1817243794226693e-28,2.43366503739482e-18,1.0,-4.0,0.0,-4.119999999999999,0.0,False
0.1,4.5,3.0,9.0,1.0,12.0,2.4217659923734094,1.605581145127825,1.7115534181474077,289.0351943414593,0.0,34.36945189956144,0.0,True
0.1,4.5,3.0,9.0,3.0,8.0,-2.0139626798901484e-24,0.2299695223744136,1.0594967288737553,-7.314830265148558,0.0,5.286517359887877,0.0,True
0.1,4.5,3.0,9.0,3.0,8.0,1.1054799697954802,2.167874432391092e-19,0.3125766454643035,12.531607365514095,0.0,-19.38986545356379,0.0,True
0.1,4.5,3.0,9.0,3.0,8.0,8.840566949585574e-27,6.950838970978923e-17,1.0,-6.0,0.0,-4.119999999999997,0.0,False
0.1,4.5,3.0,9.0,3.0,8.0,-1.1072014094398757e-26,-0.7202329114875204,1.5835773776385142,-20.731644362626945,0.0,23.819581801162265,0.0,True
0.1,4.5,3.0,9.0,3.0,8.0,2.8949439204402667,2.235786109894603,1.9094380501944368,847.9997711766308,0.0,57.11488080208437,0.0,True
0.1,4.5,3.0,9.0,3.0,10.0,-3.577156797086743e-27,0.24065193207714458,1.0521220171712165,-7.276494776539166,0.0,5.131547335279803,0.0,True
0.1,4.5,3.0,9.0,3.0,10.0,1.1561054990975517,-1.0649809022746016e-20,0.39853903373038047,14.807020729730903,0.0,-19.509492308844344,0.0,True
0.1,4.5,3.0,9.0,3.0,10.0,1.2799299236776146e-21,5.857757136756049e-20,1.0,-6.0,0.0,-4.119999999999999,0.0,False
0.1,4.5,3.0,9.0,3.0,10.0,2.9366904555656506,2.3101936450420006,1.9224273355185262,771.5694535807738,0.0,56.71986676807211,0.0,True
0.1,4.5,3.0,9.0,3.0,12.0,-1.6094147832475954e-21,0.2488335549512504,1.0464386035522577,-7.248825299270054,0.0,5.014121549237497,0.0,True
0.1,4.5,3.0,9.0,3.0,12.0,1.1963564422315407,-1.3294973890254693e-20,0.4632742236741588,16.506464940801905,0.0,-19.561315053795074,0.0,True
