a,rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable
0.05,4.5,5.0,7.0,3.0,12.0,1.1738269096249,-3.0744537337988238e-18,0.368476427026876,17.00211171580372,0.0,-20.23011309957188,0.0,True
0.05,4.5,5.0,7.0,3.0,12.0,2.4219555126801017e-27,5.921812009757632e-18,1.0,-8.0,0.0,-6.12,0.0,False
0.05,4.5,5.0,7.0,5.0,8.0,5.821293658261519e-23,0.3476502122487058,1.1057530863169989,-13.551531823034892,0.0,7.835401229014966,0.0,True
0.05,4.5,5.0,7.0,5.0,8.0,1.0058316203860538,5.102098182918504e-21,0.05153382946709262,6.590211896901038,0.0,-19.01983875506854,0.0,True
0.05,4.5,5.0,7.0,5.0,8.0,2.449785453058506e-24,-1.0466728820401574,1.958583606748468,-50.36744182333919,0.0,38.83670364814349,0.0,True
0.05,4.5,5.0,7.0,5.0,8.0,1.3830922955503874e-31,6.5009534950058725e-21,1.0,-10.0,0.0,-6.119999999999999,0.0,False
0.05,4.5,5.0,7.0,5.0,10.0,-1.6279564728864976e-25,-1.2183580519353367,2.039077439900968,-57.847351975294586,0.0,43.34040460694768,0.0,True
0.05,4.5,5.0,7.0,5.0,10.0,-2.12389212336212e-26,0.3633133993182769,1.0923976382869411,-13.38000902367012,0.0,7.592850730798272,0.0,True
0.05,4.5,5.0,7.0,5.0,10.0,1.054702022163901,-1.0335217269365233e-24,0.1657027333325336,11.386647869732395,0.0,-19.435316909169128,0.0,True
0.05,4.5,5.0,7.0,5.0,10.0,5.83500349420493e-31,4.26662219686263e-20,1.0,-10.0,0.0,-6.119999999999998,0.0,False
0.05,4.5,5.0,7.0,5.0,12.0,-2.1389348775959497e-17,-1.3809945916235795,2.1125018695545865,-65.52896232926184,0.0,47.685894778775676,0.0,True
0.05,4.5,5.0,7.0,5.0,12.0,-8.976790285668017e-28,0.37522575580210227,1.082130047893401,-13.253160676814902,0.0,7.411472910614037,0.0,True
0.05,4.5,5.0,7.0,5.0,12.0,1.1035703530233716,-8.218870876662869e-23,0.23883279745491937,14.517445470353552,0.0,-19.84523727984096,0.0,True
0.05,4.5,5.0,7.0,5.0,12.0,2.9426855380744817e-30,3.3242979703408e-19,1.0,-10.0,0.0,-6.12,0.0,False
0.05,4.5,5.0,9.0,1.0,8.0,-9.470151907661806e-27,0.22996952237441357,1.0594967288737553,-7.314830265148557,0.0,5.286517359887875,0.0,True
0.05,4.5,5.0,9.0,1.0,8.0,1.1630455053790063,-1.0658084867839381e-19,0.40820475418274016,14.973988611736,0.0,-19.53346776631998,0.0,True
0.05,4.5,5.0,9.0,1.0,8.0,-1.9238773481911456e-20,-0.7202329114875206,1.5835773776385145,-20.73164436262695,0.0,23.81958180116228,0.0,True
0.05,4.5,5.0,9.0,1.0,8.0,2.768816984316643,1.9443583464717016,1.899068523900806,646.3447806014253,0.0,48.84152402296672,0.0,True
