rc,beta,delta,eta,rd,c_star,s_star,i_star,eig1_real,eig1_imag,eig2_real,eig2_imag,unstable
4.5,3.0,9.0,1.0,10.0,2.6309541792348293e-19,1.3468892766607772e-23,1.0,-36.49,0.0,22.119999999999997,0.0,True
4.5,3.0,9.0,1.0,10.0,1.0733107154168435,1.0290140401386224e-24,0.7120010270428458,32.614689369335956,0.0,10.9433331953932,0.0,True
4.5,3.0,9.0,1.0,10.0,1.473446129017611,0.8316349453340455,1.079694140291439,66.83813208438845,0.0,-9.21535282454277,0.0,True
4.5,3.0,9.0,1.0,12.0,2.92763068079787e-19,2.792067782212834e-23,1.0,-36.49,0.0,22.119999999999997,0.0,True
4.5,3.0,9.0,1.0,12.0,1.0827279745527723,1.746420347505705e-17,0.755770861066844,32.45270924286071,0.0,11.402752128696447,0.0,True
4.5,3.0,9.0,1.0,12.0,1.461622059103929,0.8236689496481389,1.0637522698651827,61.23574641098375,0.0,-10.143401415013253,0.0,True
4.5,3.0,9.0,3.0,8.0,7.504063932985439e-20,2.497959058615909e-23,1.0,-38.49,0.0,22.119999999999997,0.0,True
4.5,3.0,9.0,3.0,8.0,1.0342055152950098,1.2395233443501737e-17,0.39836066057502806,34.38109925231299,0.0,8.291171813024246,0.0,True
4.5,3.0,9.0,3.0,8.0,1.1998169863302124,0.5699567933559943,0.5557041391930649,50.108137364109254,0.0,-8.05009715912405,0.0,True
4.5,3.0,9.0,3.0,10.0,8.909151695559226e-20,4.996589437862161e-23,1.0,-38.49,0.0,22.119999999999997,0.0,True
4.5,3.0,9.0,3.0,10.0,1.0540659368003977,2.7333392143558893e-17,0.500025250394695,34.99040399483863,0.0,8.870555514421532,0.0,True
4.5,3.0,9.0,3.0,10.0,1.234538341917736,0.5966300302802569,0.6345324407797513,50.69048921105105,0.0,-8.80670729081573,0.0,True
4.5,3.0,9.0,3.0,12.0,9.982558127075147e-20,7.675157175209244e-23,1.0,-38.49,0.0,22.119999999999997,0.0,True
4.5,3.0,9.0,3.0,12.0,1.0705078491880056,-1.3511563517773954e-17,0.5702548543100763,35.16574397560705,0.0,9.342691117015047,0.0,True
4.5,3.0,9.0,3.0,12.0,1.2609945360081398,0.6158727741496665,0.6881842480132105,50.59459294469955,0.0,-9.44528994965164,0.0,True
4.5,3.0,9.0,5.0,8.0,3.5141066303269825e-20,1.0840304416316234e-22,1.0,-40.49,0.0,22.119999999999997,0.0,True
4.5,3.0,9.0,5.0,8.0,1.0086104559535132,1.266900445683421e-20,0.17344777036476255,32.74048182123984,0.0,7.4395811080268555,0.0,True
4.5,3.0,9.0,5.0,8.0,1.1158474058861958,0.49106239257606704,0.2596287680841989,42.386725562835615,0.0,-7.819742480652886,0.0,True
4.5,3.0,9.0,5.0,10.0,3.9840961948747645e-20,1.502629446676439e-22,1.0,-40.49,0.0,22.119999999999997,0.0,True
4.5,3.0,9.0,5.0,10.0,1.028116546434165,1.1875256233319905e-17,0.3129346385163855,35.39702797219048,0.0,7.8177645384978955,0.0,True
4.5,3.0,9.0,5.0,10.0,1.1474619134942414,0.5120434597411814,0.38013490629943403,45.75105170076212,0.0,-8.234609238332634,0.0,True
4.5,3.0,9.0,5.0,12.0,4.330183797184906e-20,1.8545775938391311e-22,1.0,-40.49,0.0,22.119999999999997,0.0,True
4.5,3.0,9.0,5.0,12.0,1.047415888705345,4.688279308927868e-22,0.4057483095474458,36.5859251310978,0.0,8.183766959417902,0.0,True
4.5,3.0,9.0,5.0,12.0,1.1757854893731614,0.5297814183313457,0.4616625250207834,47.332556747302846,0.0,-8.671982695345257,0.0,True
4.5,5.0,5.0,1.0,8.0,1.2763742910457297e-19,1.3160972852453412e-20,1.0,-38.49,0.0,18.119999999999997,0.0,True
4.5,5.0,5.0,1.0,8.0,1.0566128586577601,6.920590245183111e-19,0.5115615542770958,35.03302497512698,0.0,7.897356330548585,0.0,True
4.5,5.0,5.0,1.0,8.0,1.1722217243803337,0.5064540743715411,0.5591394310444328,42.7817010653228,0.0,-8.572806115246834,0.0,True
4.5,5.0,5.0,1.0,10.0,1.3547898983606343e-19,1.4490142842746198e-20,1.0,-38.49,0.0,18.119999999999997,0.0,True
4.5,5.0,5.0,1.0,10.0,1.0766524225441474,6.606560074394465e-25,0.5942868463604366,35.17938893365806,0.0,8.104678710809605,0.0,True
4.5,5.0,5.0,1.0,10.0,1.1956458046561427,0.5148993292646562,0.6322115480714542,42.725013890582105,0.0,-8.851711517559426,0.0,True
4.5,5.0,5.0,1.0,12.0,1.4094146926592628e-19,1.5437463361336883e-20,1.0,-38.49,0.0,18.119999999999997,0.0,True
4.5,5.0,5.0,1.0,12.0,1.0924722753419518,1.9254724173684378e-20,0.651897095552677,35.11534295008528,0.0,8.262899432463774,0.0,True
4.5,5.0,5.0,1.0,12.0,1.2137922195092148,0.5210823905984586,0.6834261547054294,42.46518465081766,0.0,-9.06862888741583,0.0,True
4.5,5.0,5.0,3.0,8.0,7.262299881010217e-20,2.4604211054989913e-20,1.0,-40.49,0.0,18.119999999999997,0.0,True
4.5,5.0,5.0,3.0,8.0,1.022651144849804,-2.3141237904008004e-17,0.28100193720695243,34.880802723203274,0.0,7.396790563804003,0.0,True
4.5,5.0,5.0,3.0,8.0,1.1149641534788959,0.4772426548576847,0.2876881135740057,40.58729427339107,0.0,-8.107412115765912,0.0,True
4.5,5.0,5.0,3.0,10.0,7.089419617662774e-20,2.3850609935069324e-20,1.0,-40.49,0.0,18.119999999999997,0.0,True
4.5,5.0,5.0,3.0,10.0,1.045734135985826,1.5742780895309034e-19,0.39854206425868777,36.51026793442508,0.0,7.516853568396648,0.0,True
4.5,5.0,5.0,3.0,10.0,1.140062156121604,0.4818118824077324,0.4012133991132891,42.52659325572827,0.0,-8.265415135442636,0.0,True
